target,proj_x_epsg3031,proj_y_epsg3031,wgs84_elev_from_pgc,dist_coast_scar_km,precipitation_racmo,temperature_racmo,slope_dem,aspect_sin,aspect_cos,litho_a,litho_b,litho_c,litho_d,litho_g,litho_n,litho_p,litho_s,litho_w,region_tm,region_svl,region_nvl,region_nwap
ph_mq,0.14569304883480072,0.07955598831176758,0.0903932973742485,0.07692031562328339,0.03410869091749191,0.14284378290176392,0.022817695513367653,0.04715497046709061,0.021435966715216637,0.0,0.0,0.087210513651371,0.0,0.009623424150049686,0.0,0.0,0.07427965849637985,0.03867107629776001,0.0572054423391819,0.07208613306283951,0.0,0.0
ph_kcl,0.08694785833358765,0.04295831546187401,0.04644054174423218,0.04306197538971901,0.06710554659366608,0.07922095060348511,0.024983765557408333,0.05166921019554138,0.03250553086400032,0.0,0.0,0.1502782702445984,0.0,0.0,0.0,0.0,0.08772709220647812,0.039990395307540894,0.0464639775454998,0.20064660906791687,0.0,0.0
ph_cacl2,0.06781791895627975,0.0595535933971405,0.06831732392311096,0.08631761372089386,0.10528481006622314,0.14147520065307617,0.0383593812584877,0.07616329193115234,0.026650583371520042,0.0,0.0,0.22559991478919983,0.0,0.011122875846922398,0.0,0.04491118714213371,0.04842634126543999,0.0,0.0,0.0,0.0,0.0
d15n_air_permil,0.059110376983881,0.06647732108831406,0.1824912130832672,0.202342689037323,0.04736507311463356,0.03968815878033638,0.018094519153237343,0.02624913863837719,0.01930612325668335,0.0,0.0,0.029797270894050598,0.0,0.03890188783407211,0.0,0.0,0.0424342080950737,0.008598743937909603,0.015780717134475708,0.2033625841140747,0.0,0.0
d13c_vpdb_permil,0.11326630413532257,0.13118402659893036,0.09796298295259476,0.05989557504653931,0.051961202174425125,0.08414579927921295,0.04952741041779518,0.021381860598921776,0.03725922480225563,0.0,0.0,0.23019784688949585,0.0,0.0625690147280693,0.0,0.0,0.0,0.036826442927122116,0.023822374641895294,0.0,0.0,0.0
wt_percent_n,0.03755127266049385,0.0247915331274271,0.744246780872345,0.07466057687997818,0.011320591904222965,0.0,0.01015013363212347,0.023824524134397507,0.0717107504606247,0.0,0.0,0.0,0.0,0.0,0.0017438388895243406,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wt_percent_c,0.028733639046549797,0.04753686487674713,0.18032310903072357,0.20301948487758636,0.248854398727417,0.05864586681127548,0.03039175271987915,0.05144025757908821,0.08342494070529938,0.0,0.0,0.0,0.0,0.0,0.0,0.06762973964214325,0.0,0.0,0.0,0.0,0.0,0.0
c_n_ratio,0.07941369712352753,0.02716664969921112,0.40841421484947205,0.06968297809362411,0.04008566588163376,0.11327061057090759,0.027157960459589958,0.03150828927755356,0.0371919684112072,0.0,0.0,0.09513905644416809,0.0,0.0,0.0,0.0,0.01778111793100834,0.02657053992152214,0.023485826328396797,0.0031313144136220217,0.0,0.0
log_cec_meq_100g,0.052405744791030884,0.10271105170249939,0.09307817369699478,0.0775066688656807,0.05989108234643936,0.1922300010919571,0.023272395133972168,0.01962912268936634,0.02329566702246666,0.0030926503241062164,0.0,0.036872949451208115,0.0843205526471138,0.029907548800110817,0.0,0.0,0.131735697388649,0.04447489231824875,0.011566816829144955,0.014009010046720505,0.0,0.0
log_digest_mg_kg_hg1849,0.0348362922668457,0.04382775351405144,0.056425124406814575,0.06585782766342163,0.06298539787530899,0.07936238497495651,0.04119786247611046,0.07332812994718552,0.0389983244240284,0.2639704942703247,0.0,0.042416565120220184,0.03149406611919403,0.0891004428267479,0.007390167098492384,0.0,0.032821040600538254,0.015817100182175636,0.0,0.020171139389276505,0.0,0.0
log_digest_mg_kg_li6707,0.12037553638219833,0.10588309913873672,0.036592621356248856,0.0431753471493721,0.20195160806179047,0.18310515582561493,0.023748574778437614,0.025370033457875252,0.016859903931617737,0.0,0.0,0.023516913875937462,0.002830875338986516,0.010759868659079075,0.0,0.0,0.16931241750717163,0.036518022418022156,0.0,0.0,0.0,0.0
log_digest_mg_kg_mo2020,0.005318957380950451,0.001442120410501957,0.719063937664032,0.011892439797520638,0.0631251409649849,0.061945073306560516,0.02833174727857113,0.01307606976479292,0.0251156035810709,0.0,0.0,0.07068897783756256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
log_digest_mg_kg_p_1774,0.03627351298928261,0.014689723961055279,0.3597141206264496,0.07169237732887268,0.12706151604652405,0.06768760830163956,0.01671711914241314,0.009836175478994846,0.02211173251271248,0.2021501511335373,0.0,0.017968839034438133,0.0075187343172729015,0.03444768115878105,0.0,0.0,0.0,0.012130786664783955,0.0,0.0,0.0,0.0
log_digest_mg_kg_pb2203,0.04555317014455795,0.021127674728631973,0.04285473749041557,0.03670814260840416,0.02665746957063675,0.023745156824588776,0.009713234379887581,0.010365855880081654,0.01720970682799816,0.0,0.0,0.032537538558244705,0.023001767694950104,0.020720409229397774,0.0,0.0,0.020898038521409035,0.09764080494642258,0.0,0.5712662935256958,0.0,0.0
log_digest_mg_kg_sb2068,0.09738422930240631,0.04394017904996872,0.025084465742111206,0.06738070398569107,0.10987627506256104,0.08329249918460846,0.03819256275892258,0.04999907687306404,0.0860455110669136,0.0,0.0,0.15293487906455994,0.0,0.0,0.0,0.10593045502901077,0.017141852527856827,0.12279734015464783,0.0,0.0,0.0,0.0
log_digest_mg_kg_sn1899,0.26454973220825195,0.0,0.0,0.0,0.11715856939554214,0.0,0.0,0.6182917356491089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
log_digest_mg_kg_sr4077,0.16238728165626526,0.09495991468429565,0.026480598375201225,0.06672438979148865,0.350033700466156,0.04197759926319122,0.03149079531431198,0.009400635026395321,0.06259617954492569,0.0,0.0,0.025275757536292076,0.013465292751789093,0.09410244971513748,0.0,0.0,0.01183375809341669,0.009271686896681786,0.0,0.0,0.0,0.0
log_digest_mg_kg_tl1908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clr_hr_1_mg_l_f,0.07383280247449875,0.08325672149658203,0.07022122293710709,0.09214527159929276,0.07723083347082138,0.09959318488836288,0.06537160277366638,0.02954559214413166,0.05760868638753891,0.0,0.0,0.10851801931858063,0.06831897795200348,0.06569460034370422,0.0,0.0,0.06217585876584053,0.04648657515645027,0.0,0.0,0.0,0.0
clr_hr_1_mg_l_cl,0.06743516027927399,0.09810814261436462,0.08141550421714783,0.0788414478302002,0.07388580590486526,0.08938863128423691,0.09433019906282425,0.06027359515428543,0.06436992436647415,0.0,0.0,0.04090498760342598,0.0,0.06385309249162674,0.0,0.0,0.10517849773168564,0.0,0.03812851384282112,0.04388651251792908,0.0,0.0
clr_hr_1_mg_l_no3,0.03261411935091019,0.056675251573324203,0.04343126341700554,0.0951804369688034,0.07908021658658981,0.3668689727783203,0.01582413539290428,0.041097525507211685,0.022582150995731354,0.1404600739479065,0.0,0.0070352088660001755,0.005893950816243887,0.007204520050436258,0.010498748160898685,0.004564736038446426,0.030545612797141075,0.00016477501776535064,0.02674304135143757,0.013535295613110065,0.0,0.0
clr_hr_1_mg_l_po4,0.04734155908226967,0.07142812758684158,0.06638017296791077,0.14981937408447266,0.05090324953198433,0.349915087223053,0.05307677015662193,0.043041251599788666,0.03758956864476204,0.0,0.0,0.032419998198747635,0.0,0.009862475097179413,0.0,0.0,0.004272713325917721,0.01562420278787613,0.04565078020095825,0.02267461083829403,0.0,0.0
clr_hr_1_mg_l_so4,0.03846774250268936,0.046186160296201706,0.037957411259412766,0.040268875658512115,0.04368378221988678,0.10726143419742584,0.027436725795269012,0.05269850790500641,0.02976425178349018,0.45980536937713623,0.0,0.030933629721403122,0.05749678239226341,0.023884866386651993,0.0,0.0,0.004154446069151163,0.0,0.0,0.0,0.0,0.0
clr_hr_24_mg_l_f,0.07510541379451752,0.09383849799633026,0.11530525237321854,0.13796521723270416,0.13880230486392975,0.1022266075015068,0.10463399440050125,0.07844114303588867,0.10756628960371017,0.0,0.0,0.046115268021821976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clr_hr_24_mg_l_cl,0.11538365483283997,0.07893548160791397,0.06490722298622131,0.06215595453977585,0.06639368832111359,0.12413783371448517,0.0804426446557045,0.0895177349448204,0.032508838921785355,0.0,0.0,0.11980986595153809,0.0,0.06960366666316986,0.0,0.0,0.013656329363584518,0.0,0.0,0.08254708349704742,0.0,0.0
clr_hr_24_mg_l_no3,0.08533982187509537,0.10377465933561325,0.07503816485404968,0.09167082607746124,0.10556720197200775,0.10042005777359009,0.07124040275812149,0.11893666535615921,0.08625932037830353,0.0,0.0,0.03948337212204933,0.0,0.11280784010887146,0.0,0.0,0.009461665526032448,0.0,0.0,0.0,0.0,0.0
clr_hr_24_mg_l_po4,0.051000066101551056,0.06419908255338669,0.06595838814973831,0.09218008071184158,0.08723553270101547,0.21953128278255463,0.05801847204566002,0.05252159759402275,0.037638064473867416,0.0,0.0,0.05675363540649414,0.0,0.044354114681482315,0.0,0.0,0.05504303425550461,0.026716899126768112,0.04879390820860863,0.04005582630634308,0.0,0.0
clr_hr_24_mg_l_so4,0.0520026721060276,0.07040689885616302,0.11865932494401932,0.08207258582115173,0.059778787195682526,0.07605427503585815,0.04901164770126343,0.07227233797311783,0.05541321262717247,0.0,0.0,0.06169312447309494,0.0,0.041769713163375854,0.0,0.0,0.030396223068237305,0.11730498820543289,0.040250714868307114,0.0729135125875473,0.0,0.0
clr_total_mg_l_f,0.10217666625976562,0.07254167646169662,0.06821350008249283,0.07080726325511932,0.08105567842721939,0.0499783530831337,0.05592518672347069,0.04984557628631592,0.04717918857932091,0.0,0.0,0.07923493534326553,0.0,0.2054581642150879,0.0,0.0,0.006026958581060171,0.0,0.0,0.111556775867939,0.0,0.0
clr_total_mg_l_cl,0.04458504915237427,0.10242392867803574,0.07834916561841965,0.09880796819925308,0.10511588305234909,0.08523865789175034,0.06384192407131195,0.047088585793972015,0.05414578691124916,0.0,0.0,0.031220529228448868,0.03216223418712616,0.06503428518772125,0.0,0.0,0.14205637574195862,0.049929648637771606,0.0,0.0,0.0,0.0
clr_total_mg_l_no3,0.056377969682216644,0.07902386784553528,0.07782483845949173,0.10745935142040253,0.07533666491508484,0.239111989736557,0.04031436890363693,0.07792044430971146,0.05646413937211037,0.0,0.0,0.062284164130687714,0.0,0.04789897799491882,0.0,0.0,0.017468003556132317,0.01486887875944376,0.022633688524365425,0.02501274272799492,0.0,0.0
clr_total_mg_l_po4,0.03079758957028389,0.031832024455070496,0.02100701443850994,0.08109655231237411,0.11278298497200012,0.413688063621521,0.028542563319206238,0.026677940040826797,0.016550928354263306,0.1384245902299881,0.0,0.013528639450669289,0.06340566277503967,0.01117140892893076,0.0,0.0,0.0,0.010494088754057884,0.0,0.0,0.0,0.0
clr_total_mg_l_so4,0.058681879192590714,0.07615488022565842,0.0646279826760292,0.07608704268932343,0.0553542859852314,0.09626196324825287,0.040637675672769547,0.07324191927909851,0.03313801437616348,0.24208980798721313,0.0,0.054982054978609085,0.06264577060937881,0.0,0.0,0.0,0.014936964958906174,0.0,0.05115973576903343,0.0,0.0,0.0
clr_total_mg_l_ca2,0.09165510535240173,0.13275839388370514,0.11476435512304306,0.04745583236217499,0.03986937552690506,0.1369573175907135,0.05371302366256714,0.046891503036022186,0.041819922626018524,0.0,0.0,0.04907539486885071,0.0,0.020740270614624023,0.0,0.0,0.0,0.021541543304920197,0.16562695801258087,0.03713099658489227,0.0,0.0
clr_total_mg_l_k,0.07520446181297302,0.11694813519716263,0.06357543915510178,0.08588679879903793,0.060706254094839096,0.135026216506958,0.042468778789043427,0.038529179990291595,0.03177109360694885,0.0,0.0,0.03394705057144165,0.0,0.017984267324209213,0.0,0.0,0.008217821829020977,0.012254782021045685,0.015053617767989635,0.26242613792419434,0.0,0.0
clr_total_mg_l_mg2,0.061989933252334595,0.04356945678591728,0.0661151185631752,0.05803019553422928,0.06709334999322891,0.15293669700622559,0.03802796080708504,0.049930427223443985,0.03852328658103943,0.06208360567688942,0.0,0.06561295688152313,0.030487876385450363,0.04912750422954559,0.0,0.0,0.024807019159197807,0.028088059276342392,0.0,0.0,0.16357649862766266,0.0
clr_total_mg_l_na,0.10395022481679916,0.14279484748840332,0.06702759116888046,0.09585687518119812,0.1741856038570404,0.054058339446783066,0.054278355091810226,0.02329409122467041,0.05887431278824806,0.0,0.0,0.1569732278585434,0.0,0.03557782620191574,0.0,0.0,0.0,0.03312871605157852,0.0,0.0,0.0,0.0
clr_total_mg_l_sr2,0.02521817944943905,0.035346630960702896,0.05657289922237396,0.06693574041128159,0.03484239801764488,0.15612231194972992,0.018850618973374367,0.01585601642727852,0.01576954871416092,0.3219090402126312,0.003374081337824464,0.038705263286828995,0.10516518354415894,0.012798956595361233,0.004916606470942497,0.017745597288012505,0.01233221497386694,0.010454119183123112,0.0052939001470804214,0.01779159903526306,0.02399911917746067,0.0
digest_mg_kg_al3082,0.029623141512274742,0.015265529975295067,0.025654582306742668,0.012616913765668869,0.019709203392267227,0.027341585606336594,0.01058962196111679,0.007591351866722107,0.008412087336182594,0.0,0.0,0.005093153100460768,0.0,0.015761451795697212,0.0,0.0,0.01777045801281929,0.008837062865495682,0.01598498411476612,0.7797488570213318,0.0,0.0
digest_mg_kg_as1890,0.055122461169958115,0.09041503816843033,0.09027869254350662,0.06359519809484482,0.08569969236850739,0.1523677557706833,0.04776749759912491,0.06301405280828476,0.07100316137075424,0.0,0.0,0.04861220344901085,0.1119496151804924,0.009321950376033783,0.0,0.0,0.0,0.06681797653436661,0.0,0.04403464123606682,0.0,0.0
digest_mg_kg_b_2496,0.07761088758707047,0.2205519676208496,0.005125207826495171,0.09211012721061707,0.0007340617594309151,0.0,0.2883315086364746,0.24867187440395355,0.02339961938560009,0.0,0.0,0.021342692896723747,0.0,0.0,0.0,0.0,0.0,0.0,0.022121962159872055,0.0,0.0,0.0
digest_mg_kg_ba4554,0.12500692903995514,0.10353439301252365,0.04092628136277199,0.12603208422660828,0.07623845338821411,0.10722320526838303,0.035704709589481354,0.01793590374290943,0.0529460683465004,0.0,0.0,0.07387389987707138,0.0,0.07415317744016647,0.0,0.016490021720528603,0.03926895186305046,0.06306039541959763,0.018310710787773132,0.029294760897755623,0.0,0.0
digest_mg_kg_be3130,0.03476601839065552,0.049594659358263016,0.1488655060529709,0.07217886298894882,0.0657338798046112,0.02178853377699852,0.05756380036473274,0.02532074600458145,0.02281704731285572,0.3366427421569824,0.04172972962260246,0.025528909638524055,0.011477797292172909,0.0,0.0,0.0,0.03860117495059967,0.014243414625525475,0.033147212117910385,0.0,0.0,0.0
digest_mg_kg_co2286,0.05168376863002777,0.06938887387514114,0.04116915911436081,0.10278525203466415,0.044354669749736786,0.06741727888584137,0.0355287529528141,0.01801787130534649,0.08573544025421143,0.0,0.0,0.20160381495952606,0.0,0.04885980486869812,0.0,0.0,0.048154279589653015,0.0,0.01991308107972145,0.16538803279399872,0.0,0.0
