target,proj_x_epsg3031,proj_y_epsg3031,wgs84_elev_from_pgc,dist_coast_scar_km,precipitation_racmo,temperature_racmo,slope_dem,aspect_sin,aspect_cos,litho_a,litho_b,litho_c,litho_d,litho_g,litho_n,litho_p,litho_s,litho_w,region_tm,region_svl,region_nvl,region_nwap
log_digest_mg_kg_mo2020,0.01620596833527088,0.010451378300786018,0.6801035404205322,0.012212968431413174,0.08969177305698395,0.056214891374111176,0.02329322136938572,0.011990307830274105,0.03663814812898636,0.0,0.0,0.06319780647754669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
log_digest_mg_kg_p_1774,0.03809246048331261,0.033221498131752014,0.18498116731643677,0.17641474306583405,0.09999951720237732,0.0901249498128891,0.010849900543689728,0.008501572534441948,0.012335708364844322,0.3019210398197174,0.0,0.013725756667554379,0.003163316287100315,0.012393273413181305,0.0,0.0,0.0070313988253474236,0.007243659812957048,0.0,0.0,0.0,0.0
log_digest_mg_kg_pb2203,0.07071317732334137,0.04362647980451584,0.022013777866959572,0.02368941716849804,0.040746428072452545,0.034685343503952026,0.0073263682425022125,0.012132206000387669,0.01600532978773117,0.0,0.0,0.01472506020218134,0.026003671810030937,0.013954837806522846,0.0,0.0,0.00031347645563073456,0.04952266812324524,0.24274137616157532,0.3085101544857025,0.05335945636034012,0.019930774345993996
log_digest_mg_kg_sb2068,0.13636422157287598,0.08305241912603378,0.057622238993644714,0.10355859994888306,0.11931221187114716,0.11061909794807434,0.0510689839720726,0.06481234729290009,0.07361435145139694,0.0,0.0,0.04296467825770378,0.0,0.0,0.0,0.0,0.08339260518550873,0.07361828535795212,0.0,0.0,0.0,0.0
log_digest_mg_kg_sn1899,0.25608494877815247,0.0,0.16791118681430817,0.0,0.052091989666223526,0.0,0.3487964868545532,0.17475125193595886,0.0003641472721938044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
log_digest_mg_kg_sr4077,0.1443418711423874,0.07243483513593674,0.033614687621593475,0.06774173676967621,0.2501637935638428,0.14447563886642456,0.01345104444772005,0.0102731017395854,0.039429549127817154,0.0,0.0,0.039537593722343445,0.017274238169193268,0.10121394693851471,0.0,0.0,0.03780403733253479,0.019245818257331848,0.006555138621479273,0.00244297762401402,0.0,0.0
log_digest_mg_kg_tl1908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clr_hr_1_mg_l_f,0.10678385943174362,0.12857384979724884,0.08207886666059494,0.1544836461544037,0.25227248668670654,0.0,0.02375861071050167,0.028620919212698936,0.07836388796567917,0.0,0.0,0.1450638473033905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clr_hr_1_mg_l_cl,0.08149288594722748,0.10287939012050629,0.07894453406333923,0.07271826267242432,0.05024128779768944,0.08505565673112869,0.0929921567440033,0.07166644185781479,0.06657476723194122,0.05169077217578888,0.0,0.017028965055942535,0.03604345768690109,0.04039984196424484,0.0,0.0,0.14343413710594177,0.0,0.008837442845106125,0.0,0.0,0.0
clr_hr_1_mg_l_no3,0.035285789519548416,0.057781483978033066,0.038534365594387054,0.09992577880620956,0.09659191220998764,0.21954265236854553,0.020305650308728218,0.0518643744289875,0.02905977889895439,0.08836992084980011,0.0,0.011765443719923496,0.015259437263011932,0.01719401776790619,0.02884533256292343,0.0022646787110716105,0.008445747196674347,0.007203699555248022,0.10860511660575867,0.05842103436589241,0.0,0.004733813460916281
