grid_id,pred_d15n_air_permil,kriging_residual,kriging_variance,final_regression_kriging,lat,lon,proj_x_epsg3031,proj_y_epsg3031
GRID_00983,-5.6716033333333336,1.340586331423572,29.400749358428268,-4.331017001909761,-85.877,-155.39,-186500.90643219792,-407165.54237828107
GRID_00984,-6.360800000000001,1.3583409987050614,29.527053648802177,-5.002459001294939,-85.961,-154.847,-186469.7352342281,-397113.5834154674
GRID_00985,-6.13715,1.3673441719860417,29.545271276882076,-4.769805828013959,-85.965,-154.673,-187488.83428923387,-396152.4136237538
GRID_00986,-4.653799999999997,1.3860313303476997,29.597011745432084,-3.2677686696522974,-85.982,-154.267,-189488.84604170817,-393149.099563503
GRID_00987,-3.6396499999999983,1.1888922836966995,30.775515068845046,-2.4507577163032987,-86.845,-154.496,-147530.61375513085,-309248.8007382395
GRID_00988,-1.5215000000000003,1.1827191459736845,30.771273246377465,-0.33878085402631575,-86.849,-154.647,-146528.9862032904,-309243.7632570172
GRID_00989,-4.119349999999998,1.1899023343151638,30.79512310658714,-2.929447665684834,-86.854,-154.423,-147502.3121796228,-308178.48990902776
GRID_00990,-2.60025,1.1971423186476278,30.81738621809189,-1.4031076813523722,-86.858,-154.2,-148511.4835962581,-307210.75916525227
GRID_00991,-3.4260499999999996,1.1983049504249093,30.835462363724748,-2.2277450495750903,-86.866,-154.126,-148528.79641175907,-306236.5723877879
GRID_00992,-2.3405833333333335,1.1860839905371379,30.82679708124817,-1.1544993427961956,-86.874,-154.43,-146526.7003735744,-306236.2023074093
GRID_00993,-4.660599999999999,1.2054859505400013,30.85795628961098,-3.4551140494599974,-86.87,-153.901,-149539.03296729786,-305260.62963166676
GRID_00994,-3.15715,1.1994165301204467,30.853470922370157,-1.9577334698795534,-86.874,-154.053,-148538.51482784413,-305265.4502867465
GRID_00995,1.9473133333333323,1.2097165326591317,30.932079500943875,3.157029865992464,-86.903,-153.602,-149535.80740986462,-301264.335003474
GRID_00996,-3.0971249999999997,1.2042385893651186,31.035997068780553,-1.892886410634881,-86.961,-153.45,-147517.6828480661,-295229.2265677689
GRID_00997,-5.008549999999999,1.1995014049062374,31.049950890899563,-3.8090485950937616,-86.973,-153.528,-146534.44145850724,-294262.6573319085
GRID_00998,-3.75455,1.1936131593736894,31.045629393199157,-2.5609368406263107,-86.977,-153.684,-145540.03622649176,-294270.9729825807
GRID_00999,-2.69322,1.2307893123853169,31.1097688478187,-1.4624306876146833,-86.969,-152.594,-151511.69209120588,-292220.7827234349
GRID_01000,-4.355949999999998,1.2318394155172594,31.128254873384414,-3.1241105844827386,-86.977,-152.514,-151518.39216294937,-291237.84871008433
GRID_01001,-3.516650000000002,1.1747689791545306,31.19594274798574,-2.3418810208454715,-87.072,-153.772,-140526.30414562506,-285235.2033212235
GRID_01002,-4.972449999999999,1.1338407134821833,31.555777877047973,-3.838609286517816,-87.294,-154.061,-128536.1091819196,-264251.7487524955
GRID_01003,-5.006799999999999,1.1281975494419008,31.5525680778083,-3.8786024505580983,-87.298,-154.237,-127534.90719605304,-264253.9871511721
GRID_01004,-5.398199999999998,1.163140114524586,31.591944278081034,-4.235059885475412,-87.282,-153.104,-133521.44623205205,-263230.6924707981
GRID_01005,-5.720799999999997,1.1520224615829093,31.58470926265676,-4.568777538417088,-87.29,-153.452,-131531.75995766532,-263259.3552023797
GRID_01006,-4.689500000000001,1.146463678174095,31.58126887490012,-3.5430363218259058,-87.294,-153.626,-130538.63287160966,-263268.272699901
GRID_01007,-5.2057,1.1645170902003876,31.61092126227374,-4.041182909799613,-87.29,-153.016,-133531.24011181595,-262250.8339230481
GRID_01008,-3.683644999999999,1.2626095638059953,31.864273043292826,-2.4210354361940034,-87.3,-149.344,-149498.9478006177,-252225.9518123541
GRID_01009,-3.7296999999999985,1.2586513737375638,31.87859498040697,-2.4710486262624345,-87.312,-149.413,-148531.74652134874,-251283.5742502672
GRID_01010,-4.419086666666666,1.2597733584366493,31.898060705359974,-3.1593133082300167,-87.32,-149.313,-148526.56077496224,-250276.5758185165
GRID_01011,-3.7447999999999992,1.254545989519371,31.89462442841591,-2.490254010480628,-87.325,-149.482,-147511.87068671174,-250245.65513431537
GRID_01012,-2.030795000000001,1.2492931086066261,31.891249509832807,-0.7815018913933747,-87.33,-149.652,-146494.2911671222,-250213.48794566133
GRID_01013,-2.835886666666667,1.2609064359978894,31.917576020423304,-1.5749802306687777,-87.328,-149.212,-148522.66582478935,-249267.7735838014
GRID_01014,-0.6131699999999999,1.2556786126217776,31.914080025333135,0.6425086126217777,-87.333,-149.382,-147505.7777987424,-249239.90883431557
GRID_01015,-3.7543999999999977,1.250626904556412,31.909112366370394,-2.5037730954435857,-87.337,-149.552,-146545.41645706663,-249301.8612544015
GRID_01016,-3.27885,1.2453718406833527,31.90579982760969,-2.033478159316647,-87.342,-149.723,-145526.86520634755,-249269.0380978416
GRID_01017,-6.616050000000002,1.2349821007821857,31.897809003245303,-5.3810678992178165,-87.351,-150.067,-143539.79736640526,-249290.9897587982
GRID_01018,-3.5146666666666664,1.2568222163967209,31.933584602178993,-2.2578444502699453,-87.341,-149.281,-147500.95888665458,-248232.37655928245
GRID_01019,-4.157999999999998,1.2465403820942573,31.925254169504598,-2.9114596179057406,-87.35,-149.623,-145522.2237685164,-248264.9079662252
GRID_01020,-4.051244999999999,1.2412859851975968,31.922012650496622,-2.809959014802402,-87.355,-149.795,-144503.02242000902,-248231.2213622156
GRID_01021,-7.638750000000001,1.2362017551718503,31.917279009294017,-6.40254824482815,-87.359,-149.967,-143539.70830398024,-248287.7054672324
GRID_01022,-3.651349999999999,1.2529495854032455,31.9481205852453,-2.3984004145967535,-87.353,-149.35,-146537.34641368454,-247288.345306282
GRID_01023,-3.5557999999999996,1.2424906813966663,31.941522251688514,-2.3133093186033333,-87.363,-149.694,-144501.83104989777,-247225.81018098135
GRID_01024,-2.5334000000000003,1.2448805772524165,31.980552790279887,-1.2885194227475838,-87.379,-149.491,-144494.45255399565,-245214.8148942503
GRID_01025,-7.446949999999999,1.2523790620436939,30.4097839393855,-6.194570937956305,-86.591,-154.14,-161488.07376727555,-333163.30590695975
GRID_01026,-6.7127,1.246022186613603,30.404767199657456,-5.466677813386397,-86.595,-154.279,-160490.69157689306,-333162.4759103461
GRID_01027,-4.668600000000001,1.2396136690764372,30.399770858522757,-3.428986330923564,-86.599,-154.419,-159488.45062712245,-333161.5542414939
GRID_01028,-7.165750000000002,1.2533531013438128,30.427050342696376,-5.912396898656189,-86.599,-154.072,-161503.23721239064,-332189.5414939583
GRID_01029,-2.5874499999999996,1.1964851725386032,30.503798036270005,-1.3909648274613964,-86.697,-155.019,-151493.39366438307,-325160.10436755174
GRID_01030,-2.341899999999999,1.1902380875155993,30.49783733262947,-1.1516619124843996,-86.7,-155.164,-150533.09070711405,-325246.60207999946
GRID_01031,-3.1454499999999994,1.2491771777893113,30.698730176091438,-1.8962728222106882,-86.743,-153.376,-158514.00413631808,-316214.24596780125
GRID_01032,0.3234799999999999,1.262169308774178,30.726894601651306,1.5856493087741779,-86.743,-153.014,-160508.69771498465,-315206.4352422924
GRID_01033,-2.55645,1.256143897609374,30.72165663208824,-1.300306102390626,-86.747,-153.159,-159514.2289771829,-315223.80209022266
GRID_01034,-0.7576333333333336,1.2501067198112006,30.71652443997411,0.492473386477867,-86.751,-153.304,-158520.7019880553,-315238.1575338146
GRID_01035,-3.225649999999999,1.2518183991313323,30.753894093184762,-1.9738316008686667,-86.768,-153.157,-158494.83418216417,-313182.1906020748
GRID_01036,-3.76425,1.265566252245378,30.800205100966693,-2.498683747754622,-86.776,-152.718,-160491.29794724658,-311186.0235347768
GRID_01037,-6.8297,1.1955151208021533,30.085607165712076,-5.634184879197846,-86.472,-156.055,-155513.38925670736,-350193.1040438865
GRID_01038,-6.861050000000001,1.2034338927861177,30.107977847111098,-5.657616107213884,-86.477,-155.857,-156500.38038897526,-349157.732325537
GRID_01039,-7.564450000000002,1.231529353078171,30.144605846567693,-6.33292064692183,-86.47,-155.251,-160502.9797996411,-348173.8600452056
GRID_01040,-7.523350000000002,1.2046134113349187,30.12435988998254,-6.318736588665084,-86.485,-155.796,-156515.56613258686,-348197.9124563469
GRID_01041,-5.4425,1.2393021715920902,30.165958373125896,-4.20319782840791,-86.474,-155.053,-161521.86567953025,-347222.964328161
GRID_01042,-7.3850500000000014,1.232638538614015,30.16114323628125,-6.152411461385986,-86.478,-155.188,-160520.86704653804,-347207.98767245375
GRID_01043,-7.411250000000003,1.2259209763421672,30.15634019378985,-6.185329023657835,-86.482,-155.324,-159514.77748335677,-347193.0087701696
GRID_01044,-6.8431,1.212412228790491,30.146927808013334,-5.630687771209509,-86.49,-155.597,-157499.47786215786,-347157.3539005289
GRID_01045,-7.561350000000002,1.2058142480732208,30.14084685495111,-6.355535751926781,-86.493,-155.734,-156534.9479479211,-347235.7284502133
GRID_01046,-6.946650000000003,1.2269979419516241,30.172834030047003,-5.7196520580483785,-86.49,-155.262,-159526.55220490097,-346230.5489636731
GRID_01047,-7.368450000000003,1.2135560718250675,30.16343736382502,-6.1548939281749355,-86.498,-155.535,-157514.98335960062,-346195.3538084595
GRID_01048,-5.6912,1.2211923372234676,30.186125648635894,-4.470007662776533,-86.503,-155.336,-158489.68356392026,-345152.3675432133
GRID_01049,-7.487650000000002,1.2146778119369686,30.179973865689135,-6.272972188063034,-86.506,-155.473,-157528.5933371043,-345233.73110198387
GRID_01050,-7.131150000000003,1.215623571043874,30.19808970902375,-5.915526428956129,-86.515,-155.41,-157501.09427628378,-344170.9178922729
GRID_01051,-6.9803999999999995,1.251639068036848,30.391131055819486,-5.728760931963151,-86.582,-154.207,-161523.945330745,-334232.5326028279
GRID_01052,-6.461950000000001,1.245247459100399,30.386102456957023,-5.216702540899602,-86.586,-154.346,-160524.42624771397,-334231.5642422639
GRID_01053,-3.3661499999999993,1.2236952604434672,30.66132320336132,-2.1424547395565323,-86.751,-154.029,-154519.20863139842,-317218.7306702212
GRID_01054,-3.8120499999999993,1.2308726456824763,30.683863587752388,-2.581177354317523,-86.755,-153.812,-155527.6999699689,-316241.1994354081
GRID_01055,-6.562103333333333,2.160910373119337,36.07049907848017,-4.401192960213995,-84.827,-116.668,-502254.9002449657,-252256.5276435959
GRID_01056,-4.654070000000001,2.1719944210215685,36.22679160732664,-2.4820755789784323,-84.757,-116.172,-511255.3574442919,-251258.55790687076
GRID_01057,-7.177853333333332,2.170944312429099,36.21084258321241,-5.006909020904233,-84.765,-116.216,-510281.3220152469,-251266.56262317792
GRID_01058,-7.997853333333335,2.1656023070263783,36.129667843211365,-5.832251026306957,-84.806,-116.44,-505300.6287642932,-251273.2570728835
GRID_01060,-6.697440833333334,2.1745274557264374,36.25247810720137,-4.522913377606897,-84.753,-116.037,-512237.0184748502,-250244.2932045848
GRID_01061,-4.599070000000001,2.172398599614389,36.22043385183594,-2.426671400385612,-84.769,-116.126,-510284.61533919926,-250273.0509300597
GRID_01062,-7.009869999999998,2.171344412159022,36.20452090977689,-4.838525587840976,-84.777,-116.17,-509311.03631499736,-250280.94137908815
GRID_01063,-6.8306700000000005,2.1670482064193566,36.13949497397601,-4.663621793580644,-84.81,-116.349,-505309.0724649045,-250277.23005538943
GRID_01065,-6.664003333333332,2.175984505546009,36.26202970501168,-4.4880188277873225,-84.757,-115.947,-512238.102862851,-249248.93061435237
GRID_01066,-6.632170000000001,2.1684869760495395,36.14931287565622,-4.463683023950462,-84.814,-116.258,-505315.6291954405,-249281.81118343823
GRID_01067,-7.696850000000003,2.0984032457695982,35.17184647802055,-5.598446754230405,-85.31,-119.293,-444351.5196449924,-249287.06420407243
GRID_01068,-6.1527199999999995,2.1763684930070903,36.25564928141888,-3.976351506992909,-84.769,-115.901,-511263.4981758795,-248267.24332194388
GRID_01069,-6.77717,2.170997131899033,36.17507265203577,-4.606172868100967,-84.81,-116.122,-506296.6767585468,-248273.2883392655
GRID_01070,-6.4967033333333335,2.1792723506039344,36.27505134020468,-4.317430982729399,-84.777,-115.719,-511265.30787037505,-246264.22049918197
GRID_01071,-7.06797,1.9988787973295281,34.00771218745615,-5.069091202670472,-85.428,-125.899,-402327.37159727776,-291225.7454193785
GRID_01072,-5.5075699999999985,2.002390259142679,34.05276029983552,-3.5051797408573195,-85.418,-125.671,-404366.5596377899,-290256.6142582671
GRID_01073,-5.27347,2.003527171876174,34.06387767437282,-3.269942828123826,-85.424,-125.577,-404311.4963543337,-289213.18266821135
GRID_01074,-5.29317,2.0046228443386145,34.07069524178749,-3.2885471556613854,-85.442,-125.456,-403326.83104150154,-287223.1676521896
GRID_01075,-5.527269999999999,2.005756397026449,34.08254812704838,-3.52151360297355,-85.447,-125.362,-403354.06875913223,-286246.3853606392
GRID_01076,-5.993040000000001,2.006895282426996,34.094554909976566,-3.9861447175730045,-85.452,-125.267,-403384.16867576266,-285263.24842743226
GRID_01077,-5.089540833333335,2.016388766681539,34.22088414256288,-3.073152066651796,-85.405,-124.71,-410340.02518818487,-284238.87289607857
GRID_01078,-3.810769999999999,2.007973193396746,34.1056674757314,-1.802796806603253,-85.458,-125.173,-403318.2640388801,-284225.19607750565
GRID_01079,-7.0478908333333345,2.021084786232267,34.27704248485779,-5.026806047101068,-85.4,-124.391,-412364.9088105651,-282257.0137090927
GRID_01080,-4.51147,2.0114175869030593,34.14562254489755,-2.500052413096941,-85.461,-124.916,-404321.5704757355,-282226.5226366216
GRID_01081,-4.957269999999999,2.010205946741482,34.129629815111656,-2.9470640532585173,-85.468,-124.983,-403367.5585481432,-282262.68189789035
GRID_01082,-7.743503333333334,2.022237353404569,34.288601959960516,-5.721265979928765,-85.405,-124.297,-412378.20064136235,-281273.6972638316
GRID_01083,-5.08297,2.0100609181635085,34.12512484091273,-3.072909081836492,-85.481,-124.954,-402351.65590609505,-281248.52634600917
GRID_01084,-6.084070000000001,2.0245772042531276,34.31631165010759,-4.059492795746873,-85.403,-124.137,-413342.0880325384,-280243.08530700434
GRID_01085,-7.009403333333333,2.023357690592933,34.299550424883456,-4.9860456427404,-85.411,-124.202,-412304.3244362808,-280222.7692598424
GRID_01086,-6.3322199999999995,2.0148522598797327,34.18546887832841,-4.317367740120266,-85.464,-124.659,-405315.06746949453,-280224.571238407
GRID_01087,-5.185320000000002,2.0111623542028667,34.13726852012101,-3.174157645797135,-85.486,-124.858,-402376.14852209593,-280263.2125402305
GRID_01088,-5.764453333333332,2.0257328875703147,34.32798829507561,-3.7387204457630174,-85.408,-124.042,-413355.5954851646,-279252.9491818977
GRID_01089,-5.297153333333336,2.024506014144626,34.31125413768585,-3.2726473191887098,-85.416,-124.107,-412318.14787669416,-279233.8446379919
GRID_01090,-6.0608699999999995,2.017222259007522,34.21408190937102,-4.043647740992478,-85.461,-124.497,-406374.6434654682,-279262.22727006656
GRID_01091,-4.564203333333335,2.0159657338962687,34.197521213483796,-2.5482375994370665,-85.469,-124.563,-405336.2406520395,-279236.5912262113
GRID_01092,-5.9930200000000005,2.012210166073392,34.14869656095174,-3.9808098339266085,-85.492,-124.762,-402309.1324470781,-279216.60362883366
GRID_01093,-6.804053333333332,2.0195390668849775,34.24178563353496,-4.784514266448355,-85.459,-124.336,-407337.35903729894,-278241.90160299814
GRID_01094,-6.992603333333334,2.018277176849519,34.22520636740514,-4.974326156483816,-85.467,-124.402,-406298.7458180847,-278219.3896433565
GRID_01095,-6.948503333333334,2.0170707988091037,34.209561645563,-4.93143253452423,-85.474,-124.467,-405355.24381309014,-278249.3289226265
GRID_01096,-6.708403333333332,2.014566052965923,34.177198059989756,-4.6938372803674095,-85.489,-124.6,-403365.53250476945,-278263.24210489873
GRID_01097,-3.3281199999999997,2.0193802218057386,34.237209419251585,-1.3087397781942611,-85.472,-124.306,-406315.17972096615,-277231.77654315607
GRID_01098,-6.011953333333334,2.0238968133662234,34.289054219301136,-3.988056519967111,-85.48,-123.951,-407303.403708707,-274223.09926780587
GRID_01099,-7.577303333333337,1.9476025346899015,33.39086988511664,-5.6297007986434355,-85.776,-128.439,-359385.92119977385,-285244.2864970175
GRID_01100,-6.968320000000001,1.968860354845763,33.622948351727686,-4.999459645154238,-85.68,-127.282,-373377.5182434205,-284252.11693345243
GRID_01101,-6.867903333333333,1.969727361076701,33.63558585429691,-4.898175972256632,-85.686,-127.185,-373338.4544356491,-283225.28933267586
GRID_01102,-7.28002,1.9720485871799043,33.66433870849262,-5.3079714128200965,-85.684,-127.014,-374355.7241586931,-282240.71289632993
GRID_01103,-6.264653333333333,1.950730393082884,33.444646733024,-4.31392294025045,-85.799,-128.046,-359364.6522092452,-281231.358121698
GRID_01104,-7.072103333333334,1.949191372243603,33.42934860147673,-5.122911961089731,-85.806,-128.124,-358382.7465316665,-281250.4620220924
GRID_01105,-7.763953333333332,1.9766973539843635,33.72179515332588,-5.787255979348969,-85.68,-126.672,-376382.5930101025,-280260.915558621
GRID_01106,-7.246220000000001,1.9752402144306438,33.70576479970128,-5.270979785569358,-85.688,-126.745,-375328.1819492148,-280219.8326772279
GRID_01107,-6.5714533333333325,1.953088924844516,33.47364812471035,-4.618364408488817,-85.797,-127.87,-360398.4919516019,-280259.6302002052
GRID_01108,-7.447203333333334,1.9804024707876322,33.76592150250413,-5.466800862545702,-85.671,-126.429,-378355.2109647819,-279243.2251926641
GRID_01109,-7.577420000000001,1.9790248968337187,33.75049820973038,-5.598395103166283,-85.678,-126.501,-377392.1678872355,-279265.7076418516
GRID_01110,-6.980603333333332,1.9775647488579715,33.73443582952899,-5.003038584475361,-85.686,-126.574,-376337.4729991956,-279227.99375162396
GRID_01111,-3.589090833333334,1.9545871841998432,33.512723874547476,-1.6345036491334908,-85.827,-127.549,-359376.99329835444,-276248.29072766204
GRID_01112,-6.614440833333334,1.9530239069058586,33.49774674228104,-4.661416926427475,-85.834,-127.626,-358402.65123028896,-276266.38046029344
GRID_01113,-7.092503333333334,1.9576342711269283,33.567879719298205,-5.1348690622064055,-85.849,-127.146,-359404.5621661716,-272269.4038331029
GRID_01114,-5.613320000000001,1.9583343443611692,33.58146636967623,-3.6549856556388316,-85.855,-127.045,-359363.2937600313,-271242.4409503988
GRID_01115,-7.577303333333337,1.9567355869166627,33.566645560782774,-5.620567746416674,-85.862,-127.122,-358391.6265595331,-271265.84538351226
GRID_01116,-6.518573333333332,1.959131319681874,33.59558017516295,-4.559442013651458,-85.86,-126.943,-359411.13422753796,-270275.54409356497
GRID_01117,-5.6781200000000025,1.9644692683992635,33.67993773635331,-3.713650731600739,-85.88,-126.355,-360414.7046927509,-265283.95666868857
GRID_01118,-5.993553333333336,1.9641933057513912,33.693041461458115,-4.029360027581945,-85.899,-126.224,-359353.91966251883,-263238.53850428393
GRID_01119,-6.430753333333335,1.966588433064315,33.72161125863637,-4.4641649002690205,-85.897,-126.045,-360350.36682321026,-262242.52727059036
GRID_01120,-5.933499999999999,1.9790249287747057,33.79294926825128,-3.9544750712252927,-85.386,-127.37,-398348.8218254492,-304230.3064324178
GRID_01121,-2.96905,1.9802240990927245,33.80384787628506,-0.9888259009072757,-85.392,-127.279,-398312.2938213069,-303202.0073611497
GRID_01122,-4.548000000000001,1.9836654597268775,33.849653032439164,-2.5643345402731237,-85.382,-127.05,-400388.940424327,-302262.88113676244
GRID_01123,-5.8126,1.982539662023277,33.83217144743317,-3.8300603379767226,-85.39,-127.119,-399330.8793840669,-302219.7909047519
GRID_01124,-4.471299999999999,1.9814299178482628,33.81547282857582,-2.4898700821517368,-85.397,-127.188,-398360.1483481746,-302240.32958882774
GRID_01125,-6.481299999999997,1.9803188998089603,33.798816557523004,-4.500981100191037,-85.404,-127.257,-397389.9509613274,-302258.97154080914
GRID_01126,-5.824200000000001,1.9837574679941414,33.84392805634495,-3.8404425320058597,-85.395,-127.027,-399381.51371898426,-301250.7366610183
GRID_01127,-4.7025000000000015,1.9826209423739682,33.82653153040208,-2.7198790576260334,-85.403,-127.096,-398324.46818829427,-301206.71746161336
GRID_01128,-4.7324,1.9814882077575695,33.809742286789685,-2.7509117922424307,-85.41,-127.166,-397349.52153721463,-301233.2278415707
GRID_01129,-3.4001500000000004,1.9849313930781387,33.8547792162247,-1.4152186069218617,-85.401,-126.936,-399337.89877407806,-300223.9191108986
GRID_01130,-6.235899999999998,1.9838072513794947,33.838143520432865,-4.252092748620504,-85.408,-127.005,-398368.1096010805,-300246.410800436
GRID_01131,-6.195099999999999,1.9861296915433488,33.86652230112003,-4.20897030845665,-85.406,-126.844,-399384.2881467087,-299256.2470310823
GRID_01132,-7.2805,1.9849761302642646,33.849193417936974,-5.295523869735735,-85.414,-126.913,-398327.97756909265,-299214.4559760112
GRID_01133,-5.658949999999999,1.989576599904166,33.91137453599082,-3.669373400095833,-85.397,-126.615,-401362.8031183603,-298241.38695847563
GRID_01134,-2.9339500000000003,1.9884187214992566,33.893980228752355,-0.9455312785007437,-85.405,-126.684,-400305.62576335686,-298204.7603893684
GRID_01135,-6.090999999999999,1.987295747289656,33.87753182678529,-4.103704252710344,-85.412,-126.752,-399341.4649454626,-298224.12881640845
GRID_01136,-6.384799999999999,1.9861572681618558,33.86095872453663,-4.398642731838144,-85.419,-126.821,-398372.6206073522,-298248.58462610684
GRID_01137,-4.9427,1.991897089841356,33.93955472278245,-2.9508029101586444,-85.395,-126.455,-402369.0330141552,-297248.6519911016
GRID_01138,-5.036399999999998,1.9907471794822564,33.922310066957486,-3.0456528205177413,-85.403,-126.523,-401316.7880323966,-297208.1833409843
GRID_01139,-5.4287,1.9896045556944186,33.905680989580205,-3.4390954443055817,-85.41,-126.592,-400347.34308756056,-297237.45508336625
GRID_01140,-6.250899999999998,1.9884747580357387,33.88926054729338,-4.262425241964259,-85.417,-126.66,-399383.60184934933,-297257.8553613667
GRID_01141,-4.757999999999999,1.9873042433223291,33.87199888494125,-2.7706957566776698,-85.425,-126.729,-398328.0289550567,-297218.30574093433
GRID_01142,-4.9983,1.995351926710057,33.98427576203174,-3.0029480732899434,-85.386,-126.227,-404338.28191036807,-296223.5928879704
GRID_01143,-4.911,1.9930647465408153,33.95045047481453,-2.9179352534591843,-85.401,-126.363,-402320.339395993,-296215.2992535939
GRID_01144,-5.199699999999998,1.9919307958808923,33.93397445300924,-3.207769204119106,-85.408,-126.431,-401355.9940818487,-296240.4833243654
GRID_01145,-6.2929999999999975,1.9907702920329382,33.916813395828456,-4.30222970796706,-85.416,-126.499,-400304.7361199016,-296199.11090305046
GRID_01146,-6.26695,1.9896189886329367,33.90026016277489,-4.277331011367063,-85.423,-126.568,-399336.32285390096,-296227.424946418
GRID_01147,-6.848899999999999,1.988480301403441,33.883915832615244,-4.860419698596558,-85.43,-126.636,-398373.5964809289,-296246.8861663233
GRID_01148,-5.437819999999999,1.9965478850215075,33.99584681446993,-3.441272114978492,-85.391,-126.135,-404374.2352340064,-295253.30306692305
GRID_01149,-5.228069999999999,1.9953855632687247,33.97856826538725,-3.232684436731274,-85.399,-126.203,-403321.4738949019,-295219.1271561073
GRID_01150,-4.59432,1.9930795784393907,33.94490005988314,-2.6012404215606093,-85.414,-126.339,-401305.5259172783,-295208.9823287235
GRID_01151,-4.244269999999999,1.9919369995871135,33.92849912686131,-2.252333000412886,-85.421,-126.407,-400342.1921154597,-295233.22358259506
GRID_01152,-3.3848908333333325,1.9907929922452519,33.91214020821084,-1.3940978410880807,-85.428,-126.475,-399379.37000621017,-295255.5969747048
GRID_01153,-5.332690833333333,1.9896056100771884,33.89494533513322,-3.343085223256145,-85.436,-126.544,-398324.5376173428,-295218.3020413609
GRID_01154,-5.212769999999998,1.9977095995501206,34.00666330134407,-3.2150604004498775,-85.397,-126.043,-404320.18098916113,-294219.6728073003
GRID_01155,-5.353319999999999,1.996578887457502,33.99032671342778,-3.3567411125424975,-85.404,-126.11,-403360.82112736406,-294243.61842088006
GRID_01156,-4.196770000000001,1.9942582469718217,33.95671563249263,-2.202511753028179,-85.419,-126.246,-401345.6260375263,-294235.7074550801
GRID_01157,-5.0452200000000005,1.993108915722126,33.94034234862943,-3.0521110842778745,-85.426,-126.314,-400382.7169572026,-294260.99370947276
GRID_01158,-6.46817,1.9919296339640142,33.92329509754032,-4.476240366035985,-85.434,-126.382,-399332.7628383303,-294219.90357426985
GRID_01159,-4.746169999999999,1.9907627152539205,33.906846173647025,-2.755407284746079,-85.441,-126.451,-398365.8168911994,-294248.30390831275
GRID_01160,-3.2786699999999995,1.9989006550185962,34.01838560904796,-1.2797693449814034,-85.402,-125.95,-404357.01079737704,-293243.7718935543
GRID_01161,-4.27947,1.9977360511577291,34.00133827948511,-2.2817339488422705,-85.41,-126.017,-403310.1019123469,-293204.8115518527
GRID_01162,-4.270040833333335,1.9965827013447155,33.984909536348,-2.273458131988619,-85.417,-126.085,-402346.6139313853,-293234.88240342
GRID_01163,-4.793640833333333,1.9954280429246625,33.9685221086191,-2.7982127904086704,-85.424,-126.153,-401383.6266483108,-293263.0821839087
GRID_01164,-5.642669999999999,1.9942428633542864,33.95145645073386,-3.6484271366457124,-85.432,-126.221,-400333.4077827395,-293225.1501564421
GRID_01165,-6.218790833333335,1.9930847133149285,33.93515870851151,-4.2257061200184065,-85.439,-126.289,-399371.5078943451,-293249.50774053595
GRID_01166,-6.008869999999999,1.9591966268468965,33.49213063569883,-4.0496733731531025,-85.637,-128.22,-372347.4939344216,-293219.10244117765
GRID_01167,-3.5382700000000007,2.000054917728081,34.02935723956782,-1.5382150822719196,-85.408,-125.857,-404303.597154754,-292204.82417887804
GRID_01168,-4.69442,1.9977503447064027,33.99667934433524,-2.696669655293597,-85.422,-125.992,-402382.08840745926,-292261.86824518425
GRID_01169,-5.098669999999999,1.9965592607341134,33.97959552890406,-3.102110739265886,-85.43,-126.06,-401331.61425372754,-292227.095487208
GRID_01170,-4.598769999999999,1.9953959109184396,33.96328312036206,-2.6033740890815595,-85.437,-126.128,-400369.633643752,-292254.3638319136
GRID_01171,-5.552019999999999,1.9941999303924567,33.94630145147701,-3.5578200696075424,-85.445,-126.196,-399320.395018762,-292215.540222068
GRID_01172,-7.30782,1.9601686921891277,33.505107625269716,-5.347651307810873,-85.642,-128.125,-372405.46145353233,-292265.66609576216
GRID_01173,-6.830703333333333,1.9490856663138159,33.376838207405854,-4.881617667019517,-85.7,-128.731,-364373.77471713617,-292242.26154344034
GRID_01174,-2.107803333333334,2.001226988070662,34.04106339478447,-0.10657634526267179,-85.413,-125.764,-404336.1260801885,-291230.38609638304
GRID_01175,-4.092840833333334,1.9977242417674124,33.99155085153879,-2.0951165915659216,-85.435,-125.966,-401370.40234323667,-291248.9199783691
GRID_01176,-4.558869999999999,1.9965224569364248,33.974550406399196,-2.562347543063574,-85.443,-126.034,-400320.90539367025,-291213.27127107664
GRID_01177,-4.639869999999999,1.995336319938593,33.958148025917524,-2.6445336800614063,-85.45,-126.103,-399354.8477432007,-291246.59418135183
GRID_01178,-4.559440833333335,1.994129389438275,33.941250859625754,-2.56531144389506,-85.458,-126.171,-398306.5883524056,-291206.8781256714
GRID_01179,-6.88442,1.9651374147537284,33.56597455425892,-4.919282585246272,-85.626,-127.807,-375396.40788463707,-291260.76738829137
GRID_01180,-5.189920000000001,1.997656839489386,33.9863597241454,-3.1922631605106147,-85.448,-125.941,-400352.8251681589,-290243.9455684229
GRID_01181,-4.630839999999998,1.996444252006895,33.96944319101372,-2.6343957479931035,-85.456,-126.009,-399304.305020696,-290207.40171692974
GRID_01182,-6.503303333333331,1.9952630564655518,33.95328225772819,-4.50804027686778,-85.463,-126.077,-398344.335133256,-290232.82132893254
GRID_01183,-5.7650533333333325,1.9975760082092975,33.981436960980204,-3.7674773251240348,-85.461,-125.915,-399339.5064898954,-289232.9528043641
