target,proj_x_epsg3031,proj_y_epsg3031,wgs84_elev_from_pgc,dist_coast_scar_km,precipitation_racmo,temperature_racmo,slope_dem,aspect_sin,aspect_cos,litho_a,litho_b,litho_c,litho_d,litho_g,litho_n,litho_p,litho_s,litho_w,region_tm,region_svl,region_nvl,region_nwap
ph_mq,0.18833982249439077,0.12473176416481514,0.1167421138464039,0.103171455945722,0.08843104616296978,0.11675824955687295,0.036789447288464436,0.06209621902733313,0.041377482650774615,0.007423213279309349,0.0,0.03457903402574226,0.0012115407292535383,0.005503993732902427,0.0,0.007230224890395515,0.008279056200792433,0.0009598636022700463,0.01772234735509664,0.037993447162352395,0.0004166348752680881,0.00024304300887069148
ph_kcl,0.17145949081513887,0.07464279184112003,0.09018835168776196,0.07113796611723763,0.14826825334445884,0.12580103695921702,0.04476017217334406,0.07539030069995982,0.04690041319868103,0.0014976529711462753,0.0,0.0811742776625752,0.0005398585185450992,0.006873807606062953,0.0,0.003971972345872069,0.004654851904205847,0.0014933412294671872,0.014842049487420326,0.03246713618126905,0.000837388742074373,0.0030988865144422075
ph_cacl2,0.10658486109920061,0.060188798108166824,0.09141146250296489,0.07795683131248274,0.18528836346187103,0.14541367276011094,0.04977384591864367,0.1049066743774167,0.046514932444951765,0.005375265205206064,0.0,0.06527202416042753,4.721456634463701e-05,0.003579941118023704,0.0,0.007063800224537685,0.0053049780905149585,0.0031274430713696694,0.007955197825089645,0.024262909837956564,0.0,0.009971783914720252
d15n_air_permil,0.11554881616891087,0.09221180108437453,0.1782528472571748,0.14856064543525258,0.05424991284725971,0.09096707078205403,0.03260216235102947,0.05225239242913309,0.026447299358650395,0.11411214745160862,0.002848576416975016,0.01021098827378015,0.0005975269363597813,0.0049241363266040615,0.0,0.00824738527733512,0.00127041483281999,0.0008930991455597027,0.014844591409577534,0.042412750838515104,0.00494881532733205,0.0035966200496933987
d13c_vpdb_permil,0.1589614942371171,0.10569117707722546,0.1119050112056367,0.10289822982664426,0.07514063766704383,0.10518054578813635,0.07299564763010952,0.05364184295954092,0.08100801035635968,0.00484043634208304,0.00011288686415494693,0.05391208855664026,0.0033427152657319313,0.009985784870350336,0.00018713394508461059,0.001041269053743471,0.00799755264198267,0.021757338262506115,0.01050367403780817,0.012916574631035436,0.0032309241568858533,0.002749024624179294
wt_percent_n,0.05120185970124634,0.08088902560147358,0.21287863221853887,0.17661117195645712,0.05390669540857132,0.11919199260583639,0.03923862841741074,0.08607263704551038,0.03675113179670088,0.10642496488991221,0.002288040151191196,0.005982337486198931,0.0014425504846108652,0.0016972225579966766,0.0,0.002665662629466689,0.0005811005950859204,0.0011807519728405267,0.0014136032445056573,0.005745072118000481,0.00312304104233425,0.010713878076111105
wt_percent_c,0.023657477198485325,0.02239151354534784,0.3529320306016775,0.2793065218283364,0.08902485092322064,0.10159684564775825,0.021021002000127673,0.04898311443368297,0.023477497908951317,0.02032759267918094,0.0,0.007330046392508264,0.00024029096691557443,0.0021638232044274403,0.0,0.005342570175597082,0.00046401704966361556,0.00046889816733290706,0.0004989065804615313,0.0007730006963248786,0.0,0.0
c_n_ratio,0.11914607335153399,0.020802006788035753,0.4441509026628889,0.06562204266322905,0.013130465321546374,0.07384979156962676,0.026318834529623594,0.0777588253029204,0.09737142452016713,0.0005593300881232105,0.0,0.0535320428760386,9.481941655944514e-05,0.0002707629778877419,0.0,0.000268889365937523,0.0006585340440956628,0.0012237869357034847,0.00014439439729525269,0.004677946368206951,7.665358379989692e-05,0.0003424732367801671
log_cec_meq_100g,0.08245590954306825,0.22173561928705812,0.1880046558453793,0.1960893505277135,0.05628607583052694,0.10548959409486722,0.024444444490829432,0.025330169576405454,0.051099816598318304,0.012650283907961113,0.0,0.0064529472761772,0.00034909869710523714,0.006361022255273829,0.0,0.0015868687811305899,0.010137278646328862,0.0019415326143440374,0.006292376057765442,0.0032929559697472146,0.0,0.0
log_digest_mg_kg_hg1849,0.10158157091088106,0.11410804330937355,0.1285769344312533,0.10780825656960699,0.07539650377644973,0.05494081188393729,0.09200360334906996,0.11624981150775206,0.07560178968106636,0.057363503118641475,0.0,0.014862044516621242,0.002531474081563908,0.009927901584007073,0.0,0.009432699639017168,0.014331264205542682,0.004170362699694319,0.007437082304467881,0.00572509494004931,0.0008405640482138741,0.007110683442790817
log_digest_mg_kg_li6707,0.14664118879772514,0.09904745664872251,0.07755482782893083,0.07815269067673881,0.17184946768536402,0.09907948789087564,0.05350294758692335,0.04422634839828819,0.06367463543932626,0.0016655959696127225,6.658171996798211e-06,0.014855818809877455,0.0012917541905760291,0.008327957287875573,0.0,0.0201908346902545,0.03491898411435142,0.0071644246185562045,0.030106987710911783,0.014358189928638082,0.0018541925363309128,0.03152955101812371
log_digest_mg_kg_mo2020,0.0787664114047422,0.08728668255588545,0.17438765393623917,0.14963385256973097,0.08743474979468,0.09924808729186817,0.05206927839537443,0.07189257795799858,0.03808988301873485,0.09391851871659324,0.0,0.01746043198526191,0.0019371226692012145,0.006595049168551605,0.0,0.0002416159906001798,0.003332875207842394,0.0008128336297363527,0.011643421171115869,0.021137149972776142,0.001328274577913833,0.0027835299851534266
log_digest_mg_kg_p_1774,0.08794276118031906,0.08576605876086685,0.22488948425242483,0.11208997825478555,0.09148434984750226,0.0935920779869272,0.044618439962026045,0.060072860239980694,0.03828995444199033,0.09590381157284235,0.0031703133518454856,0.015723877742977625,0.00017583392167184233,0.01031085920234116,0.0,0.005282592604351789,0.00591731766711516,0.0009066788704543392,0.0035989011769194104,0.0071856945362680485,0.005873723881292024,0.0072044305450979975
log_digest_mg_kg_pb2203,0.19209680212155622,0.11934637466162432,0.07173515594150645,0.04352473273000831,0.12806874699920034,0.042447379964177544,0.03395280760213275,0.022604680069950048,0.03215221874515592,0.0033553473719549047,0.0,0.0058297241054167705,0.0033805226534802573,0.009203546769137348,0.0,0.00032777932372862214,0.0025988719944015563,0.03633230262674296,0.06332932893747248,0.18809671288088528,0.0013051283087366344,0.00031183619273129746
log_digest_mg_kg_sb2068,0.15055840920905705,0.09610509004485868,0.11371133424685803,0.07488585045522156,0.08809294427390883,0.08304627818752147,0.07312715999854787,0.07787443116668007,0.13733856247176623,0.00694279991940559,0.0,0.0346278219433476,0.00022323705820197706,0.01080268643717761,0.0,0.0014864896780155531,0.005332363277941365,0.0004294565521130388,0.01635288653096984,0.026499351123783526,0.0023481554672341374,0.00021469195739015002
log_digest_mg_kg_sn1899,0.12702201159430362,0.11689216778967473,0.10396520738875246,0.016258462895899852,0.12166359226171826,0.053492937196413945,0.11693199054656764,0.02612148635284764,0.24465228033923764,6.26157937648802e-14,0.0,0.0043527237190150395,4.4196332205301904e-14,0.01666793232028526,0.0,0.008733166803679797,0.017659302476129533,0.0,0.004496869612897706,0.00970138889517596,0.0103696482600508,0.0010188315472432967
log_digest_mg_kg_sr4077,0.1706570324613632,0.11435270983884095,0.1057671097419583,0.07531780366716337,0.14210312354678495,0.07533412577292393,0.0615971695857269,0.05130364612279384,0.07160821281759235,0.01281717619751906,0.001195231268674843,0.02297123787752839,0.0033623094583516994,0.01959002559444251,0.0002994104503214569,0.0038583972019334565,0.006351136084185778,0.006127616267589356,0.025052106803430223,0.024720267061135,0.003773079878505937,0.0018410723012345885
log_digest_mg_kg_tl1908,0.12015772017695539,0.08884613418675709,0.08645130262261035,0.04896763409816557,0.05765436008245223,0.05433608139399008,0.15695132174848372,0.05780704375409913,0.20081135132862896,3.691383860426022e-15,0.0,0.0115857443971442,4.2464001506938957e-16,0.006019946266621727,0.0,9.571354529284038e-05,0.03972743013360326,0.034915546092788484,0.029558886177555768,0.005777874557272001,0.00033590943757509726,0.0
clr_hr_1_mg_l_f,0.15086790150175008,0.10138789805910785,0.10083143442611937,0.09529670461466029,0.0620975104408159,0.08600090701534363,0.11181762884460847,0.09647530605706653,0.1076962986434162,0.0015615731550106587,0.0,0.03392105571921289,0.0010022866620810476,0.02175317455741818,0.0,0.0007227343293346389,0.004067002721669118,0.00507881556659616,0.007458503344220347,0.011096602848479277,0.00025060355272100456,0.0006160579403684526
clr_hr_1_mg_l_cl,0.09533667948988522,0.1321035932786801,0.10169615487746858,0.09505340113364878,0.08434340324240198,0.0866925377418346,0.1649060640615043,0.07693380513275044,0.09966965199452629,1.1824155969593168e-05,0.0,0.010841573099120538,0.0,0.008736383579087922,0.0,0.0006243008739559911,0.013435747092438529,0.0028516149669046203,0.008574557301461202,0.014567891862162752,0.0020000058856542995,0.0016208102305441824
